# species, molecular weight (g/mol), speciation for each SNAP.
#Name	molecular_mass	10100	10200	10300	10500	20100	20200	20300	30100	30200	30300	40100	40200	40400	40500	40600	50200	50400	50500	50600	60100	60200	60300	60400	70101	70102	70103	70104	70201	70202	70301	70302	704	705	70601	70602	70603	80200	80300	80500	80600	80700	80800	80900	90200	90400	100100	100200	100500
ACETYL	 26	0.2      0.2    0.2    0.2    0.0    0.0    0.0   0.6    0.6     0.6    0.0     0.0    0.0    0.0    0.0      0.0      0.0       0.0       0.0       0.0      0.0      0.0     0.0     3.0      3.0      3.0      3.0      3.0      3.0      3.0      3.0      3.0      3.0      3.0      3.0      3.0       3.0      3.0     3.0     3.0     3.0     3.0     3.0      0.0      0.0       0.0	   0.0     0.0  
ACROLN	 56	0.0      0.0    0.0    0.0    0.0    0.0    0.0   0.0    0.0     0.0    0.0     0.0    0.0    0.0    0.0      0.0      0.0       0.0       0.0       0.0      0.0      0.0     0.0     0.3      0.3      0.3      0.3      0.3      0.3      0.3      0.3      0.3      0.3      0.3      0.3      0.3       0.0      0.0     0.0     0.0     0.0     0.0     0.0      0.0      0.0       0.0	   0.0     0.0  
ACRYLA	 72	0.0      0.0    0.0    0.0    0.0    0.0    0.0   0.0    0.0     0.0    0.3     0.3    0.3    0.3    0.3      0.0      0.0       0.0       0.0       0.0      0.0      0.0     0.0     0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0       0.0      0.0     0.0     0.0     0.0     0.0     0.0      0.0      0.0       0.0	   0.0     0.0  
ACRYLN	 53	0.0      0.0    0.0    0.0    0.0    0.0    0.0   0.0    0.0     0.0    0.2     0.2    0.2    0.2    0.2      0.0      0.0       0.0       0.0       0.0      0.0      0.0     0.0     0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0       0.0      0.0     0.0     0.0     0.0     0.0     0.0      0.0      0.0       0.0	   0.0     0.0  
BENZAL	 106	0.0      0.0    0.0    0.0    0.0    0.0    0.0   0.0    0.0     0.0    0.0     0.0    0.0    0.0    0.0      0.0      0.0       0.0       0.0       0.0      0.0      0.0     0.0     0.4      0.4      0.4      0.4      0.4      0.4      0.4      0.4      0.4      0.4      0.4      0.4      0.4       0.0      0.0     0.0     0.0     0.0     0.0     0.0      0.0      0.0       0.0	   0.0     0.0  
BENZEN	 78	1.6      1.6    1.6    1.6    6.8    6.8    6.8  12.7   12.7    12.7    0.8     0.8    0.8    0.8    0.8      0.4      0.4       0.4       0.4       0.0      0.0      0.0     0.0     4.4      4.4      4.4      4.4      4.4      4.4      4.4      4.4      4.4      4.4      4.4      4.4      4.4       3.0      3.0     3.0     3.0     3.0     3.0     3.0      0.3      0.3       0.0	   0.0     0.0  
BZACOL	 108	0.0      0.0    0.0    0.0    0.0    0.0    0.0   0.0    0.0     0.0    0.0     0.0    0.0    0.0    0.0      0.0      0.0       0.0       0.0       0.3      0.3      0.3     0.3     0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0       0.0      0.0     0.0     0.0     0.0     0.0     0.0      0.0      0.0       0.0	   0.0     0.0  
BUTANE	 58	4.1      4.1    4.1    4.1    8.0    8.0    8.0   9.3    9.3     9.3    5.3     5.3    5.3    5.3    5.3     30.0     30.0      30.0      30.0       4.4      4.4      4.4     4.4     7.5      7.5      7.5      7.5      7.5      7.5      7.5      7.5      7.5      7.5      7.5      7.5      7.5       1.8      1.8     1.8     1.8     1.8     1.8     1.8      0.0      0.0       0.0	   0.0     0.0  
BUTENE	 56	0.0      0.0    0.0    0.0    1.4    1.4    1.4   0.0    0.0     0.0    0.2     0.2    0.2    0.2    0.2      0.0      0.0       0.0       0.0       0.0      0.0      0.0     0.0     0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0       0.0      0.0     0.0     0.0     0.0     0.0     0.0      0.0      0.0       0.0	   0.0     0.0  
BUTACE	 116	0.0      0.0    0.0    0.0    0.0    0.0    0.0   0.0    0.0     0.0    0.0     0.0    0.0    0.0    0.0      0.0      0.0       0.0       0.0       1.4      1.4      1.4     1.4     0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0       0.0      0.0     0.0     0.0     0.0     0.0     0.0      0.0      0.0       0.0	   0.0     0.0  
BCHXAN	 140	0.0      0.0    0.0    0.0    0.0    0.0    0.0   0.0    0.0     0.0    0.0     0.0    0.0    0.0    0.0      0.0      0.0       0.0       0.0       0.3      0.3      0.3     0.3     0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0       0.0      0.0     0.0     0.0     0.0     0.0     0.0      0.0      0.0       0.0	   0.0     0.0  
CARBSU	 60	0.0      0.0    0.0    0.0    0.0    0.0    0.0   0.0    0.0     0.0    0.3     0.3    0.3    0.3    0.3      0.0      0.0       0.0       0.0       0.0      0.0      0.0     0.0     0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0       0.0      0.0     0.0     0.0     0.0     0.0     0.0      0.0      0.0       0.0	   0.0     0.0  
CLEANE	 64	0.0      0.0    0.0    0.0    0.0    0.0    0.0   0.0    0.0     0.0    1.0     1.0    1.0    1.0    1.0      0.0      0.0       0.0       0.0       0.0      0.0      0.0     0.0     0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0       0.0      0.0     0.0     0.0     0.0     0.0     0.0      0.0      0.0       0.0	   0.0     0.0  
CLEENE	 62	0.0      0.0    0.0    0.0    0.0    0.0    0.0   0.0    0.0     0.0    0.3     0.3    0.3    0.3    0.3      0.0      0.0       0.0       0.0       0.0      0.0      0.0     0.0     0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0       0.0      0.0     0.0     0.0     0.0     0.0     0.0      0.0      0.0       0.0	   0.0     0.0  
CLMANE	 50	0.0      0.0    0.0    0.0    0.0    0.0    0.0   0.0    0.0     0.0    0.8     0.8    0.8    0.8    0.8      0.0      0.0       0.0       0.0       0.0      0.0      0.0     0.0     0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0       0.0      0.0     0.0     0.0     0.0     0.0     0.0      0.0      0.0       0.0	   0.0     0.0  
C2BENE	 56	0.0      0.0    0.0    0.0    0.0    0.0    0.0   0.0    0.0     0.0    0.0     0.0    0.0    0.0    0.0      0.3      0.3       0.3       0.3       0.0      0.0      0.0     0.0     0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0       0.0      0.0     0.0     0.0     0.0     0.0     0.0      0.0      0.0       0.0	   0.0     0.0  
C2PTEN	 70	0.0      0.0    0.0    0.0    0.0    0.0    0.0   0.0    0.0     0.0    0.0     0.0    0.0    0.0    0.0      0.2      0.2       0.2       0.2       0.0      0.0      0.0     0.0     0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0       0.0      0.0     0.0     0.0     0.0     0.0     0.0      0.0      0.0       0.0	   0.0     0.0  
CROTAL	 56	0.0      0.0    0.0    0.0    0.0    0.0    0.0   0.0    0.0     0.0    0.0     0.0    0.0    0.0    0.0      0.0      0.0       0.0       0.0       0.0      0.0      0.0     0.0     0.2      0.2      0.2      0.2      0.2      0.2      0.2      0.2      0.2      0.2      0.2      0.2      0.2       0.0      0.0     0.0     0.0     0.0     0.0     0.0      0.0      0.0       0.0	   0.0     0.0  
CYHXAN	 84	0.0      0.0    0.0    0.0    4.2    4.2    4.2   0.9    0.9     0.9    0.1     0.1    0.1    0.1    0.1      0.0      0.0       0.0       0.0       0.4      0.4      0.4     0.4     0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0       0.0      0.0     0.0     0.0     0.0     0.0     0.0      0.2      0.2       0.0	   0.0     0.0  
CYHXON	 98	0.0      0.0    0.0    0.0    0.0    0.0    0.0   0.0    0.0     0.0    0.1     0.1    0.1    0.1    0.1      0.0      0.0       0.0       0.0       0.2      0.2      0.2     0.2     0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0       0.0      0.0     0.0     0.0     0.0     0.0     0.0      0.0      0.0       0.0	   0.0     0.0  
DECALI	 138	0.0      0.0    0.0    0.0    0.0    0.0    0.0   0.0    0.0     0.0    0.0     0.0    0.0    0.0    0.0      0.0      0.0       0.0       0.0       0.1      0.1      0.1     0.1     0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0       0.0      0.0     0.0     0.0     0.0     0.0     0.0      0.0      0.0       0.0	   0.0     0.0  
DECANE	 142	0.0      0.0    0.0    0.0    0.0    0.0    0.0   0.0    0.0     0.0    0.6     0.6    0.6    0.6    0.6      0.0      0.0       0.0       0.0       1.8      1.8      1.8     1.8     0.3      0.3      0.3      0.3      0.3      0.3      0.3      0.3      0.3      0.3      0.3      0.3      0.3       0.0      0.0     0.0     0.0     0.0     0.0     0.0      0.0      0.0       0.0	   0.0     0.0  
DCMANE	 84	0.0      0.0    0.0    0.0    0.0    0.0    0.0   0.0    0.0     0.0    1.7     1.7    1.7    1.7    1.7      0.0      0.0       0.0       0.0       2.0      2.0      2.0     2.0     0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0       0.0      0.0     0.0     0.0     0.0     0.0     0.0      0.4      0.4       0.0	   0.0     0.0  
DIIPET	 102	0.0      0.0    0.0    0.0    0.0    0.0    0.0   0.0    0.0     0.0    0.3     0.3    0.3    0.3    0.3      0.0      0.0       0.0       0.0       0.0      0.0      0.0     0.0     0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0       0.0      0.0     0.0     0.0     0.0     0.0     0.0      0.3      0.3       0.0	   0.0     0.0  
DIMETH	 36	0.0      0.0    0.0    0.0    0.0    0.0    0.0   0.0    0.0     0.0    0.5     0.5    0.5    0.5    0.5      0.0      0.0       0.0       0.0       0.1      0.1      0.1     0.1     0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0       0.0      0.0     0.0     0.0     0.0     0.0     0.0      0.0      0.0       0.0	   0.0     0.0  
DMCPTA	 98	0.0      0.0    0.0    0.0    0.0    0.0    0.0   0.0    0.0     0.0    0.0     0.0    0.0    0.0    0.0      0.0      0.0       0.0       0.0       0.2      0.2      0.2     0.2     0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0       0.0      0.0     0.0     0.0     0.0     0.0     0.0      0.0      0.0       0.0	   0.0     0.0  
OTHERS	 58	5.1      5.1    5.1    5.1    5.1    5.1    5.1  17.3   17.3    17.3   23.6    23.6   23.6   23.6   23.6      6.6      6.6       6.6       6.6       6.8      6.8      6.8     6.8     1.4      1.4      1.4      1.4      1.4      1.4      1.4      1.4      1.4      1.4      1.4      1.4      1.4      11.3     11.3    11.3    11.3    11.3    11.3    11.3      5.6      5.6     100.0	 100.0   100.0  
DIPTEN	 136	0.0      0.0    0.0    0.0    0.0    0.0    0.0   0.0    0.0     0.0    0.0     0.0    0.0    0.0    0.0      0.0      0.0       0.0       0.0       0.6      0.6      0.6     0.6     0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0       0.0      0.0     0.0     0.0     0.0     0.0     0.0      0.0      0.0       0.0	   0.0     0.0  
DIPETH	 102	0.0      0.0    0.0    0.0    0.0    0.0    0.0   0.0    0.0     0.0    0.0     0.0    0.0    0.0    0.0      0.0      0.0       0.0       0.0       0.0      0.0      0.0     0.0     0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0       0.0      0.0     0.0     0.0     0.0     0.0     0.0      0.3      0.3       0.0	   0.0     0.0  
DODCAN	 170	0.0      0.0    0.0    0.0    0.0    0.0    0.0   0.0    0.0     0.0    0.0     0.0    0.0    0.0    0.0      0.0      0.0       0.0       0.0       0.1      0.1      0.1     0.1     0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0       0.2      0.2     0.2     0.2     0.2     0.2     0.2      0.0      0.0       0.0	   0.0     0.0  
ETHANE	 30	2.7      2.7    2.7    2.7   11.5   11.5   11.5   3.1    3.1     3.1    2.1     2.1    2.1    2.1    2.1      8.4      8.4       8.4       8.4       0.0      0.0      0.0     0.0     1.4      1.4      1.4      1.4      1.4      1.4      1.4      1.4      1.4      1.4      1.4      1.4      1.4       0.8      0.8     0.8     0.8     0.8     0.8     0.8     26.2     26.2       0.0	   0.0     0.0  
ETHNOL	 46	0.0      0.0    0.0    0.0    2.8    2.8    2.8   4.1    4.1     4.1   24.4    24.4   24.4   24.4   24.4      0.0      0.0       0.0       0.0       9.4      9.4      9.4     9.4     0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0       0.0      0.0     0.0     0.0     0.0     0.0     0.0      1.9      1.9       0.0	   0.0     0.0  
ETACET	 88	0.0      0.0    0.0    0.0    0.0    0.0    0.0   0.0    0.0     0.0    0.3     0.3    0.3    0.3    0.3      0.0      0.0       0.0       0.0       2.8      2.8      2.8     2.8     0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0       0.0      0.0     0.0     0.0     0.0     0.0     0.0      0.0      0.0       0.0	   0.0     0.0  
EACRYL	 100	0.0      0.0    0.0    0.0    0.0    0.0    0.0   0.0    0.0     0.0    0.2     0.2    0.2    0.2    0.2      0.0      0.0       0.0       0.0       0.0      0.0      0.0     0.0     0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0       0.0      0.0     0.0     0.0     0.0     0.0     0.0      0.0      0.0       0.0	   0.0     0.0  
EBUTAT	 116	0.0      0.0    0.0    0.0    0.0    0.0    0.0   0.0    0.0     0.0    0.0     0.0    0.0    0.0    0.0      0.0      0.0       0.0       0.0       0.0      0.0      0.0     0.0     0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0       0.0      0.0     0.0     0.0     0.0     0.0     0.0      0.8      0.8       0.0	   0.0     0.0  
EPROAT	 102	0.0      0.0    0.0    0.0    0.0    0.0    0.0   0.0    0.0     0.0    0.0     0.0    0.0    0.0    0.0      0.0      0.0       0.0       0.0       0.0      0.0      0.0     0.0     0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0       0.0      0.0     0.0     0.0     0.0     0.0     0.0      0.3      0.3       0.0	   0.0     0.0  
ETAMIN	 45	0.0      0.0    0.0    0.0    0.0    0.0    0.0   0.0    0.0     0.0    0.2     0.2    0.2    0.2    0.2      0.0      0.0       0.0       0.0       0.0      0.0      0.0     0.0     0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0       0.0      0.0     0.0     0.0     0.0     0.0     0.0      0.0      0.0       0.0	   0.0     0.0  
ETBZEN	 106	1.3      1.3    1.3    1.3    0.0    0.0    0.0   0.2    0.2     0.2    0.2     0.2    0.2    0.2    0.2      0.0      0.0       0.0       0.0       1.2      1.2      1.2     1.2     2.4      2.4      2.4      2.4      2.4      2.4      2.4      2.4      2.4      2.4      2.4      2.4      2.4       1.1      1.1     1.1     1.1     1.1     1.1     1.1      0.8      0.8       0.0	   0.0     0.0  
ECHXAN	 112	0.0      0.0    0.0    0.0    0.0    0.0    0.0   0.0    0.0     0.0    0.0     0.0    0.0    0.0    0.0      0.0      0.0       0.0       0.0       0.1      0.1      0.1     0.1     0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0       0.0      0.0     0.0     0.0     0.0     0.0     0.0      0.0      0.0       0.0	   0.0     0.0  
ETDMBZ	 134	0.0      0.0    0.0    0.0    0.0    0.0    0.0   0.0    0.0     0.0    0.0     0.0    0.0    0.0    0.0      0.0      0.0       0.0       0.0       0.6      0.6      0.6     0.6     0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0       0.0      0.0     0.0     0.0     0.0     0.0     0.0      0.0      0.0       0.0	   0.0     0.0  
ETHYLE	 28	1.6      1.6    1.6    1.6    7.3    7.3    7.3   8.8    8.8     8.8    4.3     4.3    4.3    4.3    4.3      0.0      0.0       0.0       0.0       0.0      0.0      0.0     0.0     6.1      6.1      6.1      6.1      6.1      6.1      6.1      6.1      6.1      6.1      6.1      6.1      6.1       6.8      6.8     6.8     6.8     6.8     6.8     6.8      0.0      0.0       0.0	   0.0     0.0  
ETGLOL	 62	0.0      0.0    0.0    0.0    0.0    0.0    0.0   0.0    0.0     0.0    0.0     0.0    0.0    0.0    0.0      0.0      0.0       0.0       0.0       0.3      0.3      0.3     0.3     0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0       0.0      0.0     0.0     0.0     0.0     0.0     0.0      0.0      0.0       0.0	   0.0     0.0  
FORMAL	 30	5.4      5.4    5.4    5.4    4.0    4.0    4.0  17.7   17.7    17.7    0.0     0.0    0.0    0.0    0.0      0.0      0.0       0.0       0.0       0.0      0.0      0.0     0.0     2.2      2.2      2.2      2.2      2.2      2.2      2.2      2.2      2.2      2.2      2.2      2.2      2.2       2.5      2.5     2.5     2.5     2.5     2.5     2.5     17.5     17.5       0.0	   0.0     0.0  
GLYXAL	 58	0.0      0.0    0.0    0.0    0.0    0.0    0.0   0.0    0.0     0.0    0.0     0.0    0.0    0.0    0.0      0.0      0.0       0.0       0.0       0.0      0.0      0.0     0.0     0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0       0.2      0.2     0.2     0.2     0.2     0.2     0.2      0.0      0.0       0.0	   0.0     0.0  
HPTANE	 100	0.0      0.0    0.0    0.0    3.0    3.0    3.0   0.0    0.0     0.0    0.8     0.8    0.8    0.8    0.8      5.2      5.2       5.2       5.2       0.4      0.4      0.4     0.4     0.9      0.9      0.9      0.9      0.9      0.9      0.9      0.9      0.9      0.9      0.9      0.9      0.9       0.2      0.2     0.2     0.2     0.2     0.2     0.2      0.0      0.0       0.0	   0.0     0.0  
HMCTSX	 222	0.0      0.0    0.0    0.0    0.0    0.0    0.0   0.0    0.0     0.0    0.0     0.0    0.0    0.0    0.0      0.0      0.0       0.0       0.0       0.0      0.0      0.0     0.0     0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0       0.5      0.5     0.5     0.5     0.5     0.5     0.5      0.0      0.0       0.0	   0.0     0.0  
HEXANE	 86	1.4      1.4    1.4    1.4    2.7    2.7    2.7   1.1    1.1     1.1    3.0     3.0    3.0    3.0    3.0      5.0      5.0       5.0       5.0       1.6      1.6      1.6     1.6     4.7      4.7      4.7      4.7      4.7      4.7      4.7      4.7      4.7      4.7      4.7      4.7      4.7       0.6      0.6     0.6     0.6     0.6     0.6     0.6      0.7      0.7       0.0	   0.0     0.0  
INDANE	 118	0.0      0.0    0.0    0.0    0.0    0.0    0.0   0.0    0.0     0.0    0.0     0.0    0.0    0.0    0.0      0.0      0.0       0.0       0.0       0.1      0.1      0.1     0.1     0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0       0.0      0.0     0.0     0.0     0.0     0.0     0.0      0.0      0.0       0.0	   0.0     0.0  
IPROBZ	 120	0.0      0.0    0.0    0.0    0.0    0.0    0.0   0.0    0.0     0.0    0.0     0.0    0.0    0.0    0.0      0.0      0.0       0.0       0.0       0.0      0.0      0.0     0.0     0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0       0.2      0.2     0.2     0.2     0.2     0.2     0.2      0.4      0.4       0.0	   0.0     0.0  
LIMONE	 136	0.0      0.0    0.0    0.0    0.0    0.0    0.0   0.0    0.0     0.0    0.0     0.0    0.0    0.0    0.0      0.0      0.0       0.0       0.0       0.0      0.0      0.0     0.0     0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0       0.0      0.0     0.0     0.0     0.0     0.0     0.0      0.6      0.6       0.0	   0.0     0.0  
MXYLEN	 106	4.5      4.5    4.5    4.5    0.0    0.0    0.0   0.4    0.4     0.4    0.5     0.5    0.5    0.5    0.5      0.0      0.0       0.0       0.0       3.2      3.2      3.2     3.2     2.4      2.4      2.4      2.4      2.4      2.4      2.4      2.4      2.4      2.4      2.4      2.4      2.4       1.6      1.6     1.6     1.6     1.6     1.6     1.6      0.5      0.5       0.0	   0.0     0.0  
METNOL	 32	0.0      0.0    0.0    0.0    0.0    0.0    0.0   0.0    0.0     0.0    0.6     0.6    0.6    0.6    0.6      0.0      0.0       0.0       0.0       6.4      6.4      6.4     6.4     0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0       0.0      0.0     0.0     0.0     0.0     0.0     0.0      0.5      0.5       0.0	   0.0     0.0  
MEACET	 74	0.0      0.0    0.0    0.0    0.0    0.0    0.0   0.0    0.0     0.0    2.2     2.2    2.2    2.2    2.2      0.0      0.0       0.0       0.0       0.0      0.0      0.0     0.0     0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0       0.0      0.0     0.0     0.0     0.0     0.0     0.0      0.0      0.0       0.0	   0.0     0.0  
MEFORM	 60	0.0      0.0    0.0    0.0    0.0    0.0    0.0   0.0    0.0     0.0    0.2     0.2    0.2    0.2    0.2      0.0      0.0       0.0       0.0       0.0      0.0      0.0     0.0     0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0       0.0      0.0     0.0     0.0     0.0     0.0     0.0      0.0      0.0       0.0	   0.0     0.0  
MCHXAN	 98	0.0      0.0    0.0    0.0    2.4    2.4    2.4   0.0    0.0     0.0    0.0     0.0    0.0    0.0    0.0      0.0      0.0       0.0       0.0       0.2      0.2      0.2     0.2     0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0       0.0      0.0     0.0     0.0     0.0     0.0     0.0      0.7      0.7       0.0	   0.0     0.0  
MCPTAN	 84	0.0      0.0    0.0    0.0    0.0    0.0    0.0   0.0    0.0     0.0    0.1     0.1    0.1    0.1    0.1      0.0      0.0       0.0       0.0       0.3      0.3      0.3     0.3     0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0       0.0      0.0     0.0     0.0     0.0     0.0     0.0      0.0      0.0       0.0	   0.0     0.0  
ETOLUE	 120	0.0      0.0    0.0    0.0    0.0    0.0    0.0   0.0    0.0     0.0    0.0     0.0    0.0    0.0    0.0      0.0      0.0       0.0       0.0       1.0      1.0      1.0     1.0     0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0       0.0      0.0     0.0     0.0     0.0     0.0     0.0      0.0      0.0       0.0	   0.0     0.0  
MEPENE	 56	0.0      0.0    0.0    0.0    0.0    0.0    0.0   0.0    0.0     0.0    0.0     0.0    0.0    0.0    0.0      0.2      0.2       0.2       0.2       0.0      0.0      0.0     0.0     0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0       0.2      0.2     0.2     0.2     0.2     0.2     0.2      0.0      0.0       0.0	   0.0     0.0  
MEPRBZ	 134	0.0      0.0    0.0    0.0    0.0    0.0    0.0   0.0    0.0     0.0    0.0     0.0    0.0    0.0    0.0      0.0      0.0       0.0       0.0       0.3      0.3      0.3     0.3     0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0       0.0      0.0     0.0     0.0     0.0     0.0     0.0      0.0      0.0       0.0	   0.0     0.0  
NAPHTA	 128	0.0      0.0    0.0    0.0    0.2    0.2    0.2   0.2    0.2     0.2    0.0     0.0    0.0    0.0    0.0      0.0      0.0       0.0       0.0       0.0      0.0      0.0     0.0     0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0       0.0      0.0     0.0     0.0     0.0     0.0     0.0      0.0      0.0       0.0	   0.0     0.0  
NONANE	 128	0.0      0.0    0.0    0.0    0.0    0.0    0.0   0.0    0.0     0.0    0.4     0.4    0.4    0.4    0.4      0.0      0.0       0.0       0.0       1.0      1.0      1.0     1.0     0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0       0.0      0.0     0.0     0.0     0.0     0.0     0.0      0.0      0.0       0.0	   0.0     0.0  
OXYLEN	 106	1.0      1.0    1.0    1.0    0.0    0.0    0.0   0.0    0.0     0.0    0.2     0.2    0.2    0.2    0.2      0.0      0.0       0.0       0.0       0.8      0.8      0.8     0.8     2.4      2.4      2.4      2.4      2.4      2.4      2.4      2.4      2.4      2.4      2.4      2.4      2.4       1.3      1.3     1.3     1.3     1.3     1.3     1.3      0.3      0.3       0.0	   0.0     0.0  
OMCTSX	 296	0.0      0.0    0.0    0.0    0.0    0.0    0.0   0.0    0.0     0.0    0.0     0.0    0.0    0.0    0.0      0.0      0.0       0.0       0.0       0.0      0.0      0.0     0.0     0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0       0.2      0.2     0.2     0.2     0.2     0.2     0.2      0.0      0.0       0.0	   0.0     0.0  
OCTANE	 114	0.0      0.0    0.0    0.0    0.0    0.0    0.0   0.0    0.0     0.0    0.5     0.5    0.5    0.5    0.5      4.6      4.6       4.6       4.6       0.0      0.0      0.0     0.0     0.4      0.4      0.4      0.4      0.4      0.4      0.4      0.4      0.4      0.4      0.4      0.4      0.4       0.1      0.1     0.1     0.1     0.1     0.1     0.1      0.0      0.0       0.0	   0.0     0.0  
PXYLEN	 106	0.0      0.0    0.0    0.0    0.0    0.0    0.0   0.0    0.0     0.0    0.2     0.2    0.2    0.2    0.2      0.0      0.0       0.0       0.0       0.8      0.8      0.8     0.8     1.8      1.8      1.8      1.8      1.8      1.8      1.8      1.8      1.8      1.8      1.8      1.8      1.8       1.6      1.6     1.6     1.6     1.6     1.6     1.6      0.4      0.4       0.0	   0.0     0.0  
PENTAN	 72	1.9      1.9    1.9    1.9   13.8   13.8   13.8  10.1   10.1    10.1    3.0     3.0    3.0    3.0    3.0     10.2     10.2      10.2      10.2       0.0      0.0      0.0     0.0     5.1      5.1      5.1      5.1      5.1      5.1      5.1      5.1      5.1      5.1      5.1      5.1      5.1       1.1      1.1     1.1     1.1     1.1     1.1     1.1      0.0      0.0       0.0	   0.0     0.0  
PHENOL	 94	0.0      0.0    0.0    0.0    0.0    0.0    0.0   0.0    0.0     0.0    0.2     0.2    0.2    0.2    0.2      0.0      0.0       0.0       0.0       0.0      0.0      0.0     0.0     0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0      0.0       0.0      0.0     0.0     0.0     0.0     0.0     0.0      0.0      0.0       0.0	   0.0     0.0  
