#	O3	NO2	NO
2014-05-15_16	94.5	13	2.61
2014-05-15_17	96	14	1.63
2014-05-15_18	85.5	19	1.63
2014-05-15_19	76.5	24.5	0.98
2014-05-15_20	60	36.5	1.30
2014-05-15_21	58	34.5	0.33
2014-05-15_22	58.5	29.5	0.33
2014-05-15_23	52	25	1.30
2014-05-16_00	41	28	0.00
2014-05-16_01	40	26	0.65
2014-05-16_02	42.5	18	0.65
2014-05-16_03	43	14.5	0.33
2014-05-16_04	37	20.5	0.98
2014-05-16_05	12.5	45	10.76
2014-05-16_06	15	44	21.20
2014-05-16_07	31	27.5	14.02
2014-05-16_08	41.5	20	9.46
2014-05-16_09	53	17	6.85
2014-05-16_10	70.5	11.5	3.26
2014-05-16_11	84	9.5	2.28
2014-05-16_12	89	10	1.63
2014-05-16_13	91	12	1.96
2014-05-16_14	90	13	2.61
2014-05-16_15	100.5	12	1.96
2014-05-16_16	101	14.5	1.96
2014-05-16_17	97.5	15	2.28
2014-05-16_18	96	19	1.96
2014-05-16_19	91.5	25	0.65
2014-05-16_20	78.5	31.5	0.33
2014-05-16_21	60	47	0.00
2014-05-16_22	37.5	68	1.63
2014-05-16_23	52.5	44.5	0.33
2014-05-17_00	66	27	0.00
2014-05-17_01	63	24.5	0.33
2014-05-17_02	57.5	26.5	0.33
2014-05-17_03	52.5	25	0.00
2014-05-17_04	41.5	29	0.00
2014-05-17_05	32.5	37	3.26
2014-05-17_06	33	34	4.89
2014-05-17_07	44	27	6.85
2014-05-17_08	54	20.5	5.54
2014-05-17_09	66	18	4.89
2014-05-17_10	82	13	2.28
2014-05-17_11	93.5	11.5	1.96
2014-05-17_12	101.5	10.5	0.98
2014-05-17_13	107	11.5	1.30
2014-05-17_14	112.5	13	1.63
2014-05-17_15	122	10.5	0.98
2014-05-17_16	123	10.5	0.65
2014-05-17_17	123	13	0.33
2014-05-17_18	121.5	15.5	0.33
2014-05-17_19	113.5	22	0.65
2014-05-17_20	92	38	0.33
2014-05-17_21	61.5	58.5	2.28
2014-05-17_22	55	66	1.30
2014-05-17_23	53.5	54	0.00
2014-05-18_00	63	46	0.00
2014-05-18_01	48	55.5	0.65
2014-05-18_02	51	40.5	0.00
2014-05-18_03	41	43.5	0.33
2014-05-18_04	29	54.5	1.63
2014-05-18_05	24	53.5	2.93
2014-05-18_06	36	44	7.17
2014-05-18_07	60.5	25	3.59
2014-05-18_08	76	14.5	2.28
2014-05-18_09	79	15	2.93
2014-05-18_10	101	12	1.63
2014-05-18_11	116	10	0.33
2014-05-18_12	122	8.5	0.33
2014-05-18_13	123.5	7	0.00
2014-05-18_14	119	7	0.00
2014-05-18_15	117	7.5	0.33
2014-05-18_16	114.5	8	0.33
2014-05-18_17	113	10	0.00
2014-05-18_18	108.5	12.5	0.33
2014-05-18_19	103.5	13.5	0.00
2014-05-18_20	98	19	0.00
2014-05-18_21	91	24.5	0.33
2014-05-18_22	87	23.5	0.00
2014-05-18_23	82	23	0.00
2014-05-19_00	89	16	0.00
2014-05-19_01	91.5	11	0.00
2014-05-19_02	90.5	8.5	0.00
2014-05-19_03	81.5	10.5	0.00
2014-05-19_04	65	20.5	0.33
2014-05-19_05	35.5	45.5	6.85
2014-05-19_06	30	49	12.39
2014-05-19_07	39	40.5	15.65
2014-05-19_08	50	37.5	12.72
2014-05-19_09	69.5	31	8.48
2014-05-19_10	100.5	19	2.61
2014-05-19_11	107.5	14	1.63
2014-05-19_12	115	9	0.65
2014-05-19_13	119.5	8.5	0.33
2014-05-19_14	122.5	8	0.65
2014-05-19_15	121	11	0.65
2014-05-19_16	123.5	14	1.30
2014-05-19_17	119.5	15	1.63
2014-05-19_18	111	15	0.33
2014-05-19_19	98	14	0.33
2014-05-19_20	93	12	0.00
2014-05-19_21	89.5	11	0.00
2014-05-19_22	89	9	0.33
2014-05-19_23	89.5	7	0.00
2014-05-20_00	90	5	0.00
2014-05-20_01	89.5	5.5	0.00
2014-05-20_02	86.5	5	0.00
2014-05-20_03	77	10.5	0.33
2014-05-20_04	65	19	0.33
2014-05-20_05	53.5	28.5	2.61
2014-05-20_06	42.5	40	7.17
2014-05-20_07	39.5	43.5	11.74
2014-05-20_08	54	30.5	8.48
2014-05-20_09	65	20.5	5.22
2014-05-20_10	80.5	14.5	2.28
2014-05-20_11	82.5	16	1.96
2014-05-20_12	76.5	22.5	1.63
2014-05-20_13	84	18.5	2.61
2014-05-20_14	78.5	24	2.93
2014-05-20_15	68.5	34.5	3.26
2014-05-20_16	56.5	42	2.28
2014-05-20_17	73	33.5	1.30
2014-05-20_18	48.5	54	4.89
2014-05-20_19	34.5	63	4.89
2014-05-20_20	27.5	59.5	1.63
2014-05-20_21	38	36	0.33
2014-05-20_22	52	20	0.00
2014-05-20_23	52	14.5	0.98
2014-05-21_00	56.5	8.5	0.33
2014-05-21_01	64.5	9.5	0.00
2014-05-21_02	58.5	8	0.00
2014-05-21_03	56.5	6.5	0.00
2014-05-21_04	64.5	11	0.00
2014-05-21_05	43.5	32.5	6.52
2014-05-21_06	23	54.5	5.87
2014-05-21_07	28.5	57	16.30
2014-05-21_08	23	52	12.07
2014-05-21_09	19.5	51	9.46
2014-05-21_10	14	53	16.96
2014-05-21_11	18.5	47.5	15.98
2014-05-21_12	39	26.5	7.50
2014-05-21_13	53.5	15	4.24
2014-05-21_14	53	14	5.22
2014-05-21_15	58.5	15	3.26
2014-05-21_16	58.5	23	0.98
2014-05-21_17	64	23.5	1.30
2014-05-21_18	66	21	0.98
2014-05-21_19	49	33	1.30
2014-05-21_20	65.5	18.5	0.65
2014-05-21_21	74	13.5	0.00
2014-05-21_22	69	11.5	0.00
2014-05-21_23	74.5	8	0.00
2014-05-22_00	78.5	5	0.00
2014-05-22_01	79	4.5	0.00
2014-05-22_02	69.5	6.5	0.00
2014-05-22_03	62.5	6.5	0.00
2014-05-22_04	45	21	1.96
2014-05-22_05	29	35.5	8.15
2014-05-22_06	30.5	39	12.07
2014-05-22_07	38	32	12.39
2014-05-22_08	50	23	7.17
2014-05-22_09	47.5	29	3.59
2014-05-22_10	51.5	24	2.93
2014-05-22_11	60	21	2.28
2014-05-22_12	76.5	11	3.26
2014-05-22_13	81	8	2.61
2014-05-22_14	83.5	7.5	2.61
2014-05-22_15	83.5	9	2.28
2014-05-22_16	81	13	2.61
2014-05-22_17	79.5	14	2.28
2014-05-22_18	75.5	17.5	1.63
2014-05-22_19	81	14	0.65
2014-05-22_20	81.5	10	0.00
2014-05-22_21	79.5	10.5	0.00
2014-05-22_22	73	13.5	0.00
2014-05-22_23	70.5	14	0.00
2014-05-23_00	68	11.5	0.00
2014-05-23_01	62	15	0.65
2014-05-23_02	63	9	0.00
2014-05-23_03	54.5	11	0.00
2014-05-23_04	45	16	0.98
2014-05-23_05	33	25.5	4.24
2014-05-23_06	32.5	29.5	6.52
2014-05-23_07	39.5	27.5	10.11
2014-05-23_08	51	21.5	6.20
2014-05-23_09	66.5	14	3.91
2014-05-23_10	76.5	12	2.61
2014-05-23_11	68	19	2.93
2014-05-23_12	75.5	13	3.26
2014-05-23_13	80	10	2.28
2014-05-23_14	79.5	9	1.96
2014-05-23_15	75.5	14	2.93
2014-05-23_16	65	20	3.26
2014-05-23_17	52	30.5	4.89
2014-05-23_18	52	33	2.61
2014-05-23_19	47.5	35.5	1.96
2014-05-23_20	52.5	23.5	0.65
2014-05-23_21	55.5	18	0.00
2014-05-23_22	54.5	14.5	0.00
2014-05-23_23	57	13	0.00
2014-05-24_00	59.5	9	0.33
2014-05-24_01	59.5	8.5	0.00
2014-05-24_02	61	5.5	0.00
2014-05-24_03	62	4.5	0.00
2014-05-24_04	61.5	5.5	0.00
2014-05-24_05	58	7	0.33
2014-05-24_06	57.5	9	0.00
2014-05-24_07	51.5	11.5	1.63
2014-05-24_08	52.5	13.5	2.61
2014-05-24_09	62.5	11.5	2.93
2014-05-24_10	72.5	8.5	1.63
2014-05-24_11	69.5	10	2.28
2014-05-24_12	72	10.5	1.30
2014-05-24_13	73.5	8	0.98
2014-05-24_14	76.5	8.5	1.63
2014-05-24_15	74	10	2.28
2014-05-24_16	68.5	14.5	1.63
2014-05-24_17	69	14	3.26
2014-05-24_18	72.5	14	1.96
2014-05-24_19	64	20.5	1.63
2014-05-24_20	65.5	17.5	0.98
2014-05-24_21	60	18.5	0.33
2014-05-24_22	54.5	20.5	0.00
2014-05-24_23	38	33	2.28
2014-05-25_00	36	28.5	0.98
2014-05-25_01	24	31.5	0.33
2014-05-25_02	21.5	30.5	1.96
2014-05-25_03	20.5	22	0.33
2014-05-25_04	17	17.5	0.33
2014-05-25_05	22	13.5	0.98
2014-05-25_06	27	12.5	3.26
2014-05-25_07	35.5	10	2.61
2014-05-25_08	48.5	7.5	2.28
2014-05-25_09	59	8.5	2.61
2014-05-25_10	70	7.5	1.30
2014-05-25_11	78	7	1.30
2014-05-25_12	86.5	5.5	0.65
2014-05-25_13	87	7	0.65
2014-05-25_14	90	5.5	0.33
2014-05-25_15	88.5	8	0.98
2014-05-25_16	90	8	0.65
2014-05-25_17	88.5	9.5	0.98
2014-05-25_18	86	10.5	1.30
2014-05-25_19	77.5	17.5	0.65
2014-05-25_20	74	17	0.98
2014-05-25_21	62	23	0.33
2014-05-25_22	56.5	24	0.00
2014-05-25_23	56.5	20.5	0.00
2014-05-26_00	48.5	21.5	0.00
2014-05-26_01	39.5	26.5	0.00
2014-05-26_02	32.5	30.5	0.98
2014-05-26_03	34.5	29	0.33
2014-05-26_04	24	38.5	5.54
2014-05-26_05	13	52	9.13
2014-05-26_06	7.5	61.5	25.43
2014-05-26_07	10.5	58.5	30.65
2014-05-26_08	23	38	13.04
2014-05-26_09	23	38	13.37
2014-05-26_10	30	30	8.48
2014-05-26_11	27.5	43.5	15.33
2014-05-26_12	42	37.5	6.52
2014-05-26_13	41	38	5.87
2014-05-26_14	40	43.5	8.48
2014-05-26_15	53	39.5	8.48
2014-05-26_16	41.5	55	10.43
2014-05-26_17	49	48	8.48
2014-05-26_18	70	28.5	3.26
2014-05-26_19	70	25.5	0.98
2014-05-26_20	55.5	34.5	0.33
2014-05-26_21	53	36	0.00
2014-05-26_22	51.5	28.5	0.00
2014-05-26_23	57	20.5	0.00
2014-05-27_00	53	18	0.00
2014-05-27_01	46	17	0.00
2014-05-27_02	51	15	0.00
2014-05-27_03	52	14	0.00
2014-05-27_04	51.5	15.5	0.33
2014-05-27_05	39.5	26.5	1.30
2014-05-27_06	27	38	2.93
2014-05-27_07	24	41	5.22
2014-05-27_08	22.5	46	12.39
2014-05-27_09	31	39.5	11.09
2014-05-27_10	41	32	8.48
2014-05-27_11	49	24	4.57
2014-05-27_12	57	21	5.87
2014-05-27_13	59	21.5	4.89
2014-05-27_14	62	24.5	5.54
2014-05-27_15	69.5	21	3.91
2014-05-27_16	68.5	24	2.61
2014-05-27_17	64.5	25	4.24
2014-05-27_18	61	22	0.98
2014-05-27_19	56	28	0.98
2014-05-27_20	59	28	0.33
2014-05-27_21	60	25.5	0.00
2014-05-27_22	58	25.5	0.33
2014-05-27_23	60.5	22.5	0.33
2014-05-28_00	65.5	16	0.00
2014-05-28_01	64.5	13	0.00
2014-05-28_02	62.5	11.5	0.00
2014-05-28_03	59.5	11.5	0.33
2014-05-28_04	55	16	0.65
2014-05-28_05	45	26.5	1.96
2014-05-28_06	26.5	42.5	6.85
2014-05-28_07	30	41.5	7.83
2014-05-28_08	32	44.5	8.80
2014-05-28_09	29	43.5	8.80
2014-05-28_10	44.5	33.5	6.52
2014-05-28_11	61.5	24.5	4.89
2014-05-28_12	71.5	19	4.24
2014-05-28_13	75.5	15.5	2.28
2014-05-28_14	61.5	26	2.28
2014-05-28_15	56.5	28.5	3.26
2014-05-28_16	55	32.5	3.59
2014-05-28_17	53	36.5	3.59
2014-05-28_18	51	36	1.63
2014-05-28_19	45	40	1.30
2014-05-28_20	43.5	39	0.33
2014-05-28_21	37.5	43.5	0.33
2014-05-28_22	43	40.5	0.33
2014-05-28_23	51	32.5	0.33
2014-05-29_00	38	36	2.28
2014-05-29_01	34.5	27	0.00
2014-05-29_02	30	23	0.00
2014-05-29_03	23	24.5	0.33
2014-05-29_04	20.5	25	0.00
2014-05-29_05	16.5	27	2.61
2014-05-29_06	22.5	24	6.20
2014-05-29_07	36	21	4.57
2014-05-29_08	45	19	3.91
2014-05-29_09	64.5	17	4.24
2014-05-29_10	88.5	11	1.30
2014-05-29_11	90.5	10	1.30
2014-05-29_12	89	10.5	1.30
2014-05-29_13	91	10	0.98
2014-05-29_14	92	9	0.98
2014-05-29_15	91	10.5	0.33
2014-05-29_16	90	11	0.33
2014-05-29_17	82	17.5	0.33
2014-05-29_18	82	18	0.33
2014-05-29_19	74.5	23.5	0.33
2014-05-29_20	61	32.5	0.00
2014-05-29_21	40	36	0.65
2014-05-29_22	42.5	37.5	0.98
2014-05-29_23	33.5	42	0.33
2014-05-30_00	38	37	0.33
2014-05-30_01	29	40.5	1.96
2014-05-30_02	14	42.5	6.52
2014-05-30_03	27.5	36.5	2.93
2014-05-30_04	26	36	4.89
2014-05-30_05	4.5	54.5	29.02
2014-05-30_06	8	53.5	42.39
2014-05-30_07	22	51	19.24
2014-05-30_08	46.5	36	14.67
2014-05-30_09	66	23	6.52
2014-05-30_10	73	17.5	4.24
2014-05-30_11	73.5	19	3.59
2014-05-30_12	85.5	14	2.28
2014-05-30_13	94	10.5	1.63
2014-05-30_14	99	11.5	1.30
2014-05-30_15	87.5	17.5	1.96
2014-05-30_16	86	17.5	2.61
2014-05-30_17	88	17.5	1.30
2014-05-30_18	87	19.5	0.98
2014-05-30_19	87	18	0.65
2014-05-30_20	73	27	0.33
2014-05-30_21	65.5	31	0.00
2014-05-30_22	56	30	0.33
2014-05-30_23	48	33.5	0.00
2014-05-31_00	50.5	29	0.00
2014-05-31_01	40	32.5	2.93
2014-05-31_02	34.5	33.5	1.96
2014-05-31_03	31	27.5	0.33
2014-05-31_04	25	25.5	0.00
2014-05-31_05	14.5	35	6.85
2014-05-31_06	22	30	8.15
2014-05-31_07	28.5	25	9.13
2014-05-31_08	38.5	21	8.15
2014-05-31_09	51.5	16.5	5.87
2014-05-31_10	65.5	12.5	3.26
2014-05-31_11	76	11.5	1.96
2014-05-31_12	85.5	11.5	1.30
2014-05-31_13	89	13.5	0.98
2014-05-31_14	95.5	14.5	1.30
2014-05-31_15	105.5	12.5	0.98
2014-05-31_16	107.5	12.5	0.98
2014-05-31_17	104	13.5	0.33
2014-05-31_18	99.5	13	0.65
2014-05-31_19	94	15	0.00
2014-05-31_20	90.5	20.5	0.00
2014-05-31_21	81.5	22	0.00
2014-05-31_22	68.5	27.5	0.00
2014-05-31_23	62.5	29.5	0.00
2014-06-01_00	66	28.5	0.00
2014-06-01_01	62.5	25.5	0.00
2014-06-01_02	63	23.5	0.00
2014-06-01_03	65.5	18.5	2.61
2014-06-01_04	59	21	0.00
2014-06-01_05	56	18.5	0.00
2014-06-01_06	52.5	18.5	1.30
2014-06-01_07	58.5	18	2.93
2014-06-01_08	74	15	2.28
2014-06-01_09	86	12.5	0.98
2014-06-01_10	97	10.5	0.98
2014-06-01_11	100	11.5	0.65
2014-06-01_12	104.5	11.5	0.65
2014-06-01_13	107	9.5	0.65
2014-06-01_14	106.5	12.5	0.65
2014-06-01_15	104	11.5	0.33
2014-06-01_16	102.5	10.5	0.33
2014-06-01_17	92	13	0.00
2014-06-01_18	79	22	0.33
2014-06-01_19	78.5	23.5	0.33
2014-06-01_20	79	21	0.00
2014-06-01_21	76.5	20.5	0.00
2014-06-01_22	72.5	21.5	0.00
2014-06-01_23	65.5	24.5	0.00
2014-06-02_00	61.5	22.5	0.33
2014-06-02_01	54	25	0.00
2014-06-02_02	41.5	30.5	0.00
2014-06-02_03	21	44.5	0.33
2014-06-02_04	15.5	54.5	3.26
2014-06-02_05	16	55.5	8.15
2014-06-02_06	19.5	60.5	14.02
2014-06-02_07	26.5	58	18.91
2014-06-02_08	26	58.5	27.72
2014-06-02_09	43.5	48.5	19.57
2014-06-02_10	58	40.5	11.09
2014-06-02_11	76	34	6.52
2014-06-02_12	83.5	35	5.22
2014-06-02_13	100.5	26	2.61
2014-06-02_14	104	25.5	1.96
2014-06-02_15	96	28	1.96
2014-06-02_16	95.5	27.5	0.98
2014-06-02_17	94.5	26	1.96
2014-06-02_18	98	24	0.65
2014-06-02_19	95	26	0.65
2014-06-02_20	88.5	27.5	0.00
2014-06-02_21	57.5	51.5	0.98
2014-06-02_22	57	50	0.00
2014-06-02_23	56.5	46	0.00
2014-06-03_00	23	61	2.61
2014-06-03_01	23.5	56	4.24
2014-06-03_02	29	45.5	2.93
2014-06-03_03	31.5	35.5	0.65
2014-06-03_04	14	45	3.91
2014-06-03_05	5.5	54	20.54
2014-06-03_06	12	62.5	30.00
2014-06-03_07	16.5	67.5	34.89
2014-06-03_08	28.5	61.5	18.91
2014-06-03_09	45	47	10.76
2014-06-03_10	59	34	6.85
2014-06-03_11	82	20.5	2.61
2014-06-03_12	73	23.5	1.96
2014-06-03_13	78	23.5	2.61
2014-06-03_14	82.5	18	2.28
2014-06-03_15	59	16.5	2.61
2014-06-03_16	58	17	2.93
2014-06-03_17	60	17.5	2.61
2014-06-03_18	58.5	17	1.96
2014-06-03_19	53.5	23.5	2.93
2014-06-03_20	47	26	0.98
2014-06-03_21	39	27.5	0.65
2014-06-03_22	22	40.5	0.98
2014-06-03_23	30.5	31.5	0.98
2014-06-04_00	44	17.5	0.00
2014-06-04_01	49	10	0.00
2014-06-04_02	57	7	0.00
2014-06-04_03	48	10.5	0.00
2014-06-04_04	40.5	13	0.33
2014-06-04_05	27.5	23.5	3.26
2014-06-04_06	25.5	34.5	6.52
2014-06-04_07	30	30.5	7.50
2014-06-04_08	38	26.5	4.57
2014-06-04_09	39.5	26.5	5.87
2014-06-04_10	35	26	6.20
2014-06-04_11	40	19.5	5.54
2014-06-04_12	41.5	19	6.85
2014-06-04_13	40	27.5	5.22
2014-06-04_14	31.5	42.5	6.85
2014-06-04_15	45	28	4.24
2014-06-04_16	51.5	22	4.89
2014-06-04_17	64.5	17	2.93
2014-06-04_18	68.5	15.5	1.63
2014-06-04_19	66	16.5	0.98
2014-06-04_20	65.5	17.5	0.00
2014-06-04_21	66	15.5	0.00
2014-06-04_22	58	18.5	0.00
2014-06-04_23	40.5	28.5	0.00
2014-06-05_00	39.5	24.5	0.00
2014-06-05_01	39.5	19.5	0.00
2014-06-05_02	46	13.5	0.00
2014-06-05_03	45.5	12	0.33
2014-06-05_04	34	22.5	1.96
2014-06-05_05	23	40	9.78
2014-06-05_06	18.5	43.5	20.54
2014-06-05_07	26.5	39	19.57
2014-06-05_08	41	30	13.37
2014-06-05_09	51	20.5	10.43
2014-06-05_10	61	13	5.22
2014-06-05_11	67.5	10	2.61
2014-06-05_12	73	8.5	2.61
2014-06-05_13	76	9	1.96
2014-06-05_14	76	10.5	1.63
2014-06-05_15	77	9	3.59
2014-06-05_16	78.5	11	2.28
2014-06-05_17	79	12	3.59
2014-06-05_18	79	13	1.30
2014-06-05_19	78.5	14	0.65
2014-06-05_20	59	26.5	2.93
2014-06-05_21	49	33	1.30
2014-06-05_22	29	43	1.63
2014-06-05_23	36.5	33.5	1.63
2014-06-06_00	47	21.5	0.00
2014-06-06_01	57.5	13.5	0.33
2014-06-06_02	53.5	16.5	2.28
2014-06-06_03	54	11	0.00
2014-06-06_04	44.5	18.5	0.33
2014-06-06_05	30.5	35.5	6.20
2014-06-06_06	33.5	33	7.83
2014-06-06_07	39	30	11.74
2014-06-06_08	49	25	8.80
2014-06-06_09	57	21.5	6.85
2014-06-06_10	75.5	17	3.91
2014-06-06_11	92.5	13.5	1.63
2014-06-06_12	99	12	5.22
2014-06-06_13	103.5	12	0.98
2014-06-06_14	107	12	1.63
2014-06-06_15	106	13	1.30
2014-06-06_16	100	13.5	1.63
2014-06-06_17	98	14.5	0.98
2014-06-06_18	87	18	1.63
2014-06-06_19	80	24.5	0.33
2014-06-06_20	77	29.5	1.63
2014-06-06_21	71.5	31	0.33
2014-06-06_22	73	21	1.30
2014-06-06_23	77.5	18	0.33
2014-06-07_00	80	14	0.33
2014-06-07_01	86	11	0.00
2014-06-07_02	86.5	9.5	0.00
2014-06-07_03	76	10.5	0.00
2014-06-07_04	58.5	17.5	0.00
2014-06-07_05	50	21	0.33
2014-06-07_06	48	20.5	1.96
2014-06-07_07	56.5	17	2.28
2014-06-07_08	65.5	17	2.61
2014-06-07_09	72	17.5	1.96
2014-06-07_10	61.5	28.5	3.26
2014-06-07_11	69.5	22.5	2.93
2014-06-07_12	82.5	14.5	1.96
2014-06-07_13	98	10.5	0.65
2014-06-07_14	105	11.5	2.28
2014-06-07_15	107	12	0.65
2014-06-07_16	107	11	0.98
2014-06-07_17	105	12.5	0.98
2014-06-07_18	105	16	0.33
2014-06-07_19	95	20	0.33
2014-06-07_20	85	26.5	0.33
2014-06-07_21	72.5	30	0.98
2014-06-07_22	61.5	29.5	0.00
2014-06-07_23	52.5	27	0.00
2014-06-08_00	70	15	0.00
2014-06-08_01	67	12.5	0.33
2014-06-08_02	56.5	14	0.00
2014-06-08_03	51.5	14	0.33
2014-06-08_04	48.5	13.5	0.00
2014-06-08_05	48.5	13	1.30
2014-06-08_06	42	9.5	0.33
2014-06-08_07	34.5	10.5	1.30
2014-06-08_08	43	9.5	2.61
2014-06-08_09	52.5	11	2.28
2014-06-08_10	47	20	3.59
2014-06-08_11	61	15.5	4.24
2014-06-08_12	79	12.5	1.63
2014-06-08_13	90	9.5	0.65
2014-06-08_14	103	7	0.00
2014-06-08_15	103	7	0.00
2014-06-08_16	104	8	0.33
2014-06-08_17	99	11	0.65
2014-06-08_18	94	12.5	0.33
2014-06-08_19	76	23	0.33
2014-06-08_20	69	22.5	0.00
2014-06-08_21	76.5	23	0.33
2014-06-08_22	65.5	27	0.00
2014-06-08_23	60	25.5	0.33
2014-06-09_00	79	12.5	0.33
2014-06-09_01	78	11	0.00
2014-06-09_02	58	14	0.00
2014-06-09_03	36.5	25.5	0.00
2014-06-09_04	22	34.5	0.98
2014-06-09_05	19	39.5	3.26
2014-06-09_06	30	33	3.26
2014-06-09_07	64	20	0.33
2014-06-09_08	59	16	0.98
2014-06-09_09	64.5	16	3.59
2014-06-09_10	74.5	21	4.89
2014-06-09_11	82	27.5	5.22
2014-06-09_12	98	20	0.98
2014-06-09_13	104	18	1.30
2014-06-09_14	91	22.5	0.00
2014-06-09_15	71.5	28	0.65
2014-06-09_16	77.5	20	1.63
2014-06-09_17	88.5	19	2.28
2014-06-09_18	93	17	1.30
2014-06-09_19	91	17	0.33
2014-06-09_20	69	33	0.33
2014-06-09_21	38.5	59.5	0.33
2014-06-09_22	44.5	39	0.98
2014-06-09_23	41.5	23.5	0.33
2014-06-10_00	51.5	19.5	0.00
2014-06-10_01	56	10	0.00
2014-06-10_02	41.5	14.5	1.63
2014-06-10_03	33	13	0.00
2014-06-10_04	33.5	16	0.98
2014-06-10_05	29	25.5	4.57
2014-06-10_06	25	40	8.48
2014-06-10_07	21	47	13.37
2014-06-10_08	22.5	49	21.52
2014-06-10_09	22	50.5	15.65
2014-06-10_10	9	58.5	14.67
2014-06-10_11	18.5	52.5	11.74
2014-06-10_12	18	53.5	10.11
2014-06-10_13	17.5	55	16.96
2014-06-10_14	30	48	7.50
2014-06-10_15	32	47	13.70
2014-06-10_16	44	38.5	8.80
2014-06-10_17	37.5	44.5	6.85
2014-06-10_18	17.5	69	17.61
2014-06-10_19	8	79.5	29.35
2014-06-10_20	3.5	77.5	36.52
2014-06-10_21	1.5	67.5	16.96
2014-06-10_22	1	68	49.89
2014-06-10_23	1.5	67	64.24
2014-06-11_00	2.5	56	31.96
2014-06-11_01	10.5	31	4.57
2014-06-11_02	28	11	0.00
2014-06-11_03	29.5	11	0.00
2014-06-11_04	24.5	20	0.65
2014-06-11_05	13	39	9.13
2014-06-11_06	14	45.5	13.37
2014-06-11_07	24	35.5	17.61
2014-06-11_08	43	20.5	7.50
2014-06-11_09	50.5	15.5	5.22
2014-06-11_10	63	11	2.93
2014-06-11_11	77	8.5	1.96
2014-06-11_12	80	10.5	1.63
2014-06-11_13	84	11.5	2.28
2014-06-11_14	84	14.5	2.28
2014-06-11_15	97	14.5	1.96
2014-06-11_16	101	15	1.63
2014-06-11_17	95	17	1.63
2014-06-11_18	93	19	0.98
2014-06-11_19	91.5	21	1.30
2014-06-11_20	87.5	21	0.33
2014-06-11_21	72.5	27.5	0.00
2014-06-11_22	68	25.5	0.00
2014-06-11_23	61	19	0.33
2014-06-12_00	60.5	13	0.00
2014-06-12_01	58.5	11.5	0.00
2014-06-12_02	54.5	11.5	0.00
2014-06-12_03	49.5	12	0.00
2014-06-12_04	43	18	0.00
2014-06-12_05	29	36.5	3.59
2014-06-12_06	29	38.5	9.46
2014-06-12_07	37	37	12.39
2014-06-12_08	55	25	7.83
2014-06-12_09	72	17.5	4.57
2014-06-12_10	87.5	14.5	2.93
2014-06-12_11	94.25	12.5	1.96
2014-06-12_12	101	10.5	0.98
2014-06-12_13	106.5	13.5	1.63
2014-06-12_14	110.5	12	1.63
2014-06-12_15	109	12.5	1.30
2014-06-12_16	109	14	1.30
2014-06-12_17	105	15.5	1.63
2014-06-12_18	102	19.5	1.30
2014-06-12_19	95.5	22.5	0.98
2014-06-12_20	89.5	25	0.33
2014-06-12_21	78	32.5	0.00
2014-06-12_22	71.5	37	0.00
2014-06-12_23	59.5	45.5	0.33
2014-06-13_00	82.5	30	0.00
2014-06-13_01	78.5	21	0.00
2014-06-13_02	64	19.5	0.00
2014-06-13_03	55	17.5	0.00
2014-06-13_04	42	22	0.33
2014-06-13_05	28	37	3.59
2014-06-13_06	27.5	41	11.41
2014-06-13_07	38.5	38	13.04
2014-06-13_08	54.5	31	9.13
2014-06-13_09	74.5	19	4.24
2014-06-13_10	99	15	1.30
2014-06-13_11	110	12.5	2.61
2014-06-13_12	114	10	1.30
2014-06-13_13	118.5	13	1.30
2014-06-13_14	122.5	16	1.30
2014-06-13_15	121	15	1.63
2014-06-13_16	124	17	1.30
2014-06-13_17	123.5	18.5	0.98
2014-06-13_18	111.5	18.5	0.98
2014-06-13_19	114	18.5	0.33
2014-06-13_20	102.5	23.5	0.00
2014-06-13_21	85	30	0.00
2014-06-13_22	62.5	46	0.65
2014-06-13_23	60.5	38	0.00
2014-06-14_00	60.5	31.5	0.00
2014-06-14_01	66	17	0.33
2014-06-14_02	63	11.5	0.98
2014-06-14_03	51.5	16.5	0.00
2014-06-14_04	42	22	0.00
2014-06-14_05	34	27.5	0.65
2014-06-14_06	46	23.5	2.61
2014-06-14_07	51.5	19	3.26
2014-06-14_08	53	16.5	3.91
2014-06-14_09	58	15.5	3.26
2014-06-14_10	62.5	13.5	3.26
2014-06-14_11	61	14.5	2.61
2014-06-14_12	53.5	16.5	2.61
2014-06-14_13	62.5	11	1.96
2014-06-14_14	70.5	11	1.63
2014-06-14_15	76	9	1.30
2014-06-14_16	79.5	9	0.65
2014-06-14_17	77	11.5	0.98
2014-06-14_18	77.5	10	1.30
2014-06-14_19	81	11	1.63
2014-06-14_20	75.5	12.5	0.00
2014-06-14_21	76	13	0.00
2014-06-14_22	69.5	14	0.00
2014-06-14_23	64	16	0.00
2014-06-15_00	64.5	13.5	0.00
2014-06-15_01	62.5	10.5	0.00
2014-06-15_02	62	8.5	0.00
2014-06-15_03	59	8.5	0.00
2014-06-15_04	57.5	8	0.00
2014-06-15_05	52.5	10.5	0.00
2014-06-15_06	51	11	0.33
2014-06-15_07	50	10.5	1.63
2014-06-15_08	50	10.5	2.28
2014-06-15_09	54.5	10.5	3.59
2014-06-15_10	61.5	9.5	3.26
2014-06-15_11	71	9.5	2.28
